0,0
3,0
8,0
32,0
95,0
17,0
1,0
8,0
59,0
8,0
8,0
3,0
9,0
4,0
4,0
3,0
6,0
65,0
5,0
0,0
0,0
0,0
0,0
0,0
0,0
5,0
6,0
5,0
20,0
32,0
0,0
54,0
56,0
6,0
10,0
4,0
4,0
5,0
6,0
1,0
7,0
8,0
5,0
3,0
0,0
0,0
0,0
0,0
0,0
5,0
10,0
11,0
58,0
58,0
5,0
7,0
7,0
8,0
57,0
13,0
13,0
15,0
18,0
7,0
6,0
3,0
5,0
5,0
1,0
0,0
0,0
0,0
0,0
1,0
5,0
2,0
4,0
4,0
96,0
67,0
12,0
10,0
9,0
8,0
59,0
60,0
11,0
6,0
52,0
0,0
1,0
2,0
0,0
0,0
0,0
4,0
4,0
5,0
13,0
15,0
9,0
57,0
9,0
61,0
10,0
10,0
16,0
53,0
22,0
13,0
66,0
70,0
4,0
3,0
0,0
2,0
0,0
2,0
4,0
0,0
0,0
6,0
3,0
4,0
58,0
13,0
63,0
70,0
19,0
19,0
19,0
14,0
13,0
69,0
13,0
7,0
10,0
14,0
10,0
2,0
0,0
0,0
2,0
0,0
1,0
2,0
2,0
6,0
3,0
8,0
118,0
17,0
20,0
22,0
65,0
16,0
58,0
7,0
7,0
7,0
4,0
1,0
0,0
2,0
0,0
0,0
0,0
51,0
0,0
50,0
2,0
9,0
12,0
16,0
18,0
15,0
13,0
59,0
10,0
67,0
14,0
17,0
9,0
8,0
6,0
3,0
4,0
3,0
2,0
4,0
5,0
0,0
0,0
0,0
3,0
23,0
45,0
4,0
7,0
13,0
11,0
12,0
11,0
14,0
10,0
12,0
5,0
5,0
2,0
4,0
5,0
9,0
0,0
0,0
0,0
2,0
1,0
7,0
6,0
9,0
9,0
8,0
8,0
7,0
10,0
10,0
11,0
11,0
5,0
9,0
11,0
7,0
7,0
3,0
5,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
2,0
12,0
8,0
10,0
8,0
9,0
10,0
13,0
14,0
9,0
12,0
10,0
8,0
10,0
6,0
0,0
0,0
9,0
3,0
0,0
0,0
0,0
0,0
0,0
1,0
7,0
6,0
3,0
4,0
6,0
10,0
13,0
13,0
10,0
8,0
13,0
14,0
4,0
3,0
8,0
0,0
0,0
4,0
3,0
4,0
0,0
0,0
0,0
4,0
4,0
10,0
59,0
9,0
4,0
4,0
13,0
8,0
8,0
13,0
14,0
11,0
16,0
11,0
10,0
7,0
4,0
1,0
0,0
1,0
4,0
4,0
4,0
7,0
9,0
8,0
8,0
6,0
5,0
10,0
19,0
16,0
11,0
9,0
13,0
6,0
9,0
16,0
12,0
12,0
6,0
0,0
0,0
0,0
5,0
4,0
5,0
8,0
7,0
4,0
7,0
8,0
11,0
10,0
9,0
12,0
10,0
12,0
10,0
10,0
12,0
10,0
6,0
2,0
4,0
0,0
10,0
0,0
0,0
0,0
4,0
3,0
4,0
4,0
57,0
4,0
7,0
10,0
9,0
16,0
4,0
5,0
5,0
4,0
0,0
2,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
3,0
0,0
1,0
0,0
54,0
3,0
2,0
2,0
14,0
3,0
0,0
0,0
3,0
3,0
7,0
6,0
6,0
4,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
50,0
0,0
0,0
1,0
0,0
0,0
0,0
4,0
4,0
0,0
1,0
0,0
4,0
4,0
8,0
12,0
8,0
9,0
8,0
8,0
9,0
8,0
8,0
3,0
0,0
0,0
0,0
2,0
4,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
4,0
1,0
4,0
0,0
0,0
4,0
0,0
0,0
0,0
4,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
1,0
11,0
0,0
0,0
51,0
8,0
10,0
3,0
4,0
4,0
6,0
0,0
0,0
0,0
0,0
8,0
0,0
0,0
0,0
1,0
0,0
54,0
1,0
0,0
0,0
1,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
7,0
0,0
62,0
0,0
0,0
0,0
55,0
0,0
1,0
0,0
56,0
6,0
0,0
1,0
2,0
4,0
0,0
0,0
0,0
3,0
3,0
7,0
4,0
4,0
19,0
8,0
1,0
0,0
0,0
0,0
0,0
1,0
4,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
57,0
0,0
0,0
10,0
3,0
7,0
4,0
3,0
4,0
4,0
3,0
3,0
10,0
8,0
3,0
34,0
4,0
4,0
48,0
85,0
29,0
7,0
8,0
3,0
4,0
4,0
56,0
6,0
4,0
5,0
3,0
5,0
4,0
4,0
4,0
49,0
3,0
4,0
4,0
4,0
3,0
6,0
57,0
8,0
22,0
7,0
8,0
5,0
53,0
3,0
0,0
0,0
0,0
0,0
5,0
1,0
0,0
0,0
2,0
0,0
2,0
50,0
0,0
7,0
55,0
0,0
2,0
1,0
2,0
4,0
3,0
53,0
2,0
2,0
0,0
2,0
1,0
0,0
2,0
0,0
3,0
0,0
0,0
